Rank,Games_Career,Games_Team,Date,Team,Home/Away,Opp,Result,Games_Started,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Home/Away_num,Result_type,Score,Team_Score,Opponent_Score,Win_lose_num,Games_Started_num,Games_Started_str
49.0,336.0,52.0,2025-02-06,POR,Home,SAC,"W, 108-102",*,17:42,3.0,6.0,0.5,2.0,4.0,0.5,1.0,2.0,0.5,0.667,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,9.0,4.0,-6.0,1,W, 108-102,108,102,1,1,Yes
50.0,337.0,53.0,2025-02-08,POR,Away,MIN,"L, 98-114",*,22:39,1.0,8.0,0.125,0.0,4.0,0.0,1.0,4.0,0.25,0.125,6.0,6.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,3.0,4.0,8.0,3.6,-2.0,0,L, 98-114,98,114,0,1,Yes
51.0,338.0,54.0,2025-02-10,POR,Away,DEN,"L, 117-146",*,33:43:00,5.0,12.0,0.417,2.0,4.0,0.5,3.0,8.0,0.375,0.5,4.0,6.0,0.667,2.0,4.0,6.0,8.0,1.0,0.0,2.0,4.0,16.0,14.4,-25.0,0,L, 117-146,117,146,0,1,Yes
52.0,339.0,55.0,2025-02-12,POR,Away,DEN,"L, 121-132",*,28:06:00,5.0,12.0,0.417,1.0,4.0,0.25,4.0,8.0,0.5,0.458,3.0,4.0,0.75,1.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,14.0,8.4,-15.0,0,L, 121-132,121,132,0,1,Yes
53.0,340.0,56.0,2025-02-20,POR,Home,LAL,"L, 102-110",*,33:47:00,9.0,14.0,0.643,2.0,3.0,0.667,7.0,11.0,0.636,0.714,8.0,10.0,0.8,0.0,4.0,4.0,5.0,2.0,0.0,2.0,5.0,28.0,23.7,1.0,1,L, 102-110,102,110,0,1,Yes
54.0,341.0,57.0,2025-02-22,POR,Home,CHO,"W, 141-88",*,23:14,6.0,10.0,0.6,1.0,4.0,0.25,5.0,6.0,0.833,0.65,2.0,5.0,0.4,1.0,3.0,4.0,4.0,1.0,0.0,2.0,2.0,15.0,11.8,26.0,1,W, 141-88,141,88,1,1,Yes
55.0,342.0,58.0,2025-02-24,POR,Away,UTA,"W, 114-112",*,35:35:00,5.0,15.0,0.333,1.0,5.0,0.2,4.0,10.0,0.4,0.367,7.0,11.0,0.636,5.0,9.0,14.0,5.0,0.0,0.0,1.0,5.0,18.0,14.6,19.0,0,W, 114-112,114,112,1,1,Yes
56.0,343.0,59.0,2025-02-26,POR,Away,WAS,"W, 129-121",*,5:42,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,1.9,-1.0,0,W, 129-121,129,121,1,1,Yes
56.0,,60.0,2025-02-28,POR,Away,BRK,"W, 121-102",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,0,W, 121-102,121,102,1,0,No
57.0,344.0,61.0,2025-03-02,POR,Away,CLE,"L, 129-133 (OT)",*,42:06:00,8.0,13.0,0.615,1.0,3.0,0.333,7.0,10.0,0.7,0.654,13.0,13.0,1.0,1.0,11.0,12.0,10.0,0.0,0.0,5.0,4.0,30.0,28.5,7.0,0,L, 129-133 (OT),129,133 (OT),0,1,Yes
58.0,345.0,62.0,2025-03-03,POR,Away,PHI,"W, 119-102",*,32:40:00,3.0,14.0,0.214,0.0,4.0,0.0,3.0,10.0,0.3,0.214,3.0,6.0,0.5,1.0,5.0,6.0,4.0,0.0,0.0,2.0,3.0,9.0,1.0,5.0,0,W, 119-102,119,102,1,1,Yes
59.0,346.0,63.0,2025-03-05,POR,Away,BOS,"L, 118-128",*,23:03,5.0,10.0,0.5,1.0,3.0,0.333,4.0,7.0,0.571,0.55,1.0,2.0,0.5,3.0,3.0,6.0,2.0,0.0,2.0,2.0,1.0,12.0,10.0,-21.0,0,L, 118-128,118,128,0,1,Yes
59.0,,64.0,2025-03-07,POR,Away,OKC,"L, 89-107",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,0,L, 89-107,89,107,0,0,No
59.0,,65.0,2025-03-09,POR,Home,DET,"L, 112-119",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,1,L, 112-119,112,119,0,0,No
60.0,347.0,66.0,2025-03-10,POR,Away,GSW,"L, 120-130",*,40:36:00,11.0,15.0,0.733,5.0,7.0,0.714,6.0,8.0,0.75,0.9,7.0,7.0,1.0,1.0,15.0,16.0,6.0,2.0,0.0,6.0,2.0,34.0,32.5,-3.0,0,L, 120-130,120,130,0,1,Yes
61.0,348.0,67.0,2025-03-12,POR,Home,NYK,"L, 113-114 (OT)",*,40:50:00,8.0,18.0,0.444,4.0,8.0,0.5,4.0,10.0,0.4,0.556,7.0,11.0,0.636,5.0,10.0,15.0,5.0,0.0,0.0,7.0,1.0,27.0,18.6,-2.0,1,L, 113-114 (OT),113,114 (OT),0,1,Yes
62.0,349.0,68.0,2025-03-16,POR,Home,TOR,"W, 105-102",*,33:40:00,4.0,8.0,0.5,3.0,6.0,0.5,1.0,2.0,0.5,0.688,8.0,9.0,0.889,1.0,5.0,6.0,6.0,1.0,0.0,3.0,2.0,19.0,18.2,-2.0,1,W, 105-102,105,102,1,1,Yes
63.0,350.0,69.0,2025-03-17,POR,Home,WAS,"W, 112-97",*,27:18:00,5.0,11.0,0.455,3.0,7.0,0.429,2.0,4.0,0.5,0.591,2.0,2.0,1.0,0.0,6.0,6.0,2.0,0.0,0.0,2.0,1.0,15.0,10.1,2.0,1,W, 112-97,112,97,1,1,Yes
64.0,351.0,70.0,2025-03-19,POR,Home,MEM,"W, 115-99",*,38:45:00,9.0,18.0,0.5,5.0,8.0,0.625,4.0,10.0,0.4,0.639,8.0,9.0,0.889,3.0,13.0,16.0,8.0,0.0,2.0,4.0,3.0,31.0,29.4,27.0,1,W, 115-99,115,99,1,1,Yes
65.0,352.0,71.0,2025-03-21,POR,Home,DEN,"W, 128-109",*,38:17:00,12.0,16.0,0.75,4.0,6.0,0.667,8.0,10.0,0.8,0.875,8.0,9.0,0.889,2.0,6.0,8.0,7.0,3.0,1.0,5.0,2.0,36.0,35.2,27.0,1,W, 128-109,128,109,1,1,Yes
66.0,353.0,72.0,2025-03-23,POR,Home,BOS,"L, 116-129",*,38:30:00,6.0,16.0,0.375,2.0,6.0,0.333,4.0,10.0,0.4,0.438,3.0,3.0,1.0,1.0,10.0,11.0,4.0,1.0,0.0,1.0,2.0,17.0,13.9,-5.0,1,L, 116-129,116,129,0,1,Yes
67.0,354.0,73.0,2025-03-25,POR,Home,CLE,"L, 111-122",*,37:44:00,6.0,17.0,0.353,3.0,9.0,0.333,3.0,8.0,0.375,0.441,2.0,6.0,0.333,3.0,7.0,10.0,6.0,1.0,0.0,3.0,2.0,17.0,11.5,-3.0,1,L, 111-122,111,122,0,1,Yes
68.0,355.0,74.0,2025-03-27,POR,Away,SAC,"L, 107-128",*,32:13:00,7.0,11.0,0.636,4.0,7.0,0.571,3.0,4.0,0.75,0.818,6.0,7.0,0.857,2.0,7.0,9.0,3.0,1.0,0.0,3.0,4.0,24.0,20.7,-18.0,0,L, 107-128,107,128,0,1,Yes
69.0,356.0,75.0,2025-03-30,POR,Away,NYK,"L, 93-110",*,40:34:00,14.0,25.0,0.56,2.0,7.0,0.286,12.0,18.0,0.667,0.6,3.0,4.0,0.75,0.0,7.0,7.0,4.0,3.0,0.0,3.0,3.0,33.0,24.4,2.0,0,L, 93-110,93,110,0,1,Yes
70.0,357.0,76.0,2025-04-01,POR,Away,ATL,"W, 127-113",*,38:03:00,11.0,21.0,0.524,3.0,8.0,0.375,8.0,13.0,0.615,0.595,7.0,8.0,0.875,5.0,10.0,15.0,10.0,2.0,0.0,7.0,3.0,32.0,28.6,22.0,0,W, 127-113,127,113,1,1,Yes
71.0,358.0,77.0,2025-04-03,POR,Away,TOR,"W, 112-103",*,33:29:00,10.0,20.0,0.5,2.0,6.0,0.333,8.0,14.0,0.571,0.55,4.0,4.0,1.0,7.0,8.0,15.0,6.0,2.0,2.0,7.0,2.0,26.0,23.1,2.0,0,W, 112-103,112,103,1,1,Yes
72.0,359.0,78.0,2025-04-04,POR,Away,CHI,"L, 113-118",*,35:28:00,12.0,25.0,0.48,2.0,7.0,0.286,10.0,18.0,0.556,0.52,11.0,14.0,0.786,6.0,5.0,11.0,5.0,0.0,0.0,1.0,3.0,37.0,30.1,-4.0,0,L, 113-118,113,118,0,1,Yes
72.0,,79.0,2025-04-06,POR,Home,SAS,"W, 120-109",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,1,W, 120-109,120,109,1,0,No
72.0,,80.0,2025-04-09,POR,Away,UTA,"L, 126-133 (OT)",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,0,L, 126-133 (OT),126,133 (OT),0,0,No
72.0,,81.0,2025-04-11,POR,Home,GSW,"L, 86-103",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,1,L, 86-103,86,103,0,0,No
72.0,,82.0,2025-04-13,POR,Home,LAL,"W, 109-81",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,1,W, 109-81,109,81,1,0,No
1.0,360.0,1.0,2025-10-22,POR,Home,MIN,"L, 114-118",*,32:59:00,6.0,16.0,0.375,0.0,6.0,0.0,6.0,10.0,0.6,0.375,8.0,10.0,0.8,0.0,7.0,7.0,1.0,0.0,1.0,2.0,2.0,20.0,11.1,-2.0,1,L, 114-118,114,118,0,1,Yes
2.0,361.0,2.0,2025-10-24,POR,Home,GSW,"W, 139-119",*,29:29:00,11.0,18.0,0.611,4.0,6.0,0.667,7.0,12.0,0.583,0.722,0.0,0.0,,2.0,3.0,5.0,6.0,0.0,0.0,3.0,4.0,26.0,19.7,16.0,1,W, 139-119,139,119,1,1,Yes
3.0,362.0,3.0,2025-10-26,POR,Away,LAC,"L, 107-114",*,32:50:00,7.0,16.0,0.438,3.0,7.0,0.429,4.0,9.0,0.444,0.531,6.0,7.0,0.857,1.0,6.0,7.0,5.0,1.0,0.0,5.0,2.0,23.0,15.4,-6.0,0,L, 107-114,107,114,0,1,Yes
4.0,363.0,4.0,2025-10-27,POR,Away,LAL,"W, 122-108",*,32:24:00,8.0,17.0,0.471,5.0,8.0,0.625,3.0,9.0,0.333,0.618,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,25.0,20.0,-2.0,0,W, 122-108,122,108,1,1,Yes
5.0,364.0,5.0,2025-10-29,POR,Away,UTA,"W, 136-134",*,34:03:00,6.0,12.0,0.5,0.0,5.0,0.0,6.0,7.0,0.857,0.5,7.0,10.0,0.7,2.0,7.0,9.0,5.0,1.0,1.0,6.0,3.0,19.0,13.3,6.0,0,W, 136-134,136,134,1,1,Yes
6.0,365.0,6.0,2025-10-31,POR,Home,DEN,"W, 109-107",*,32:33:00,7.0,13.0,0.538,2.0,4.0,0.5,5.0,9.0,0.556,0.615,7.0,9.0,0.778,1.0,3.0,4.0,4.0,0.0,0.0,4.0,5.0,23.0,14.3,17.0,1,W, 109-107,109,107,1,1,Yes
7.0,366.0,7.0,2025-11-03,POR,Home,LAL,"L, 115-123",*,36:12:00,10.0,20.0,0.5,3.0,9.0,0.333,7.0,11.0,0.636,0.575,10.0,11.0,0.909,1.0,5.0,6.0,2.0,1.0,1.0,5.0,2.0,33.0,22.1,-2.0,1,L, 115-123,115,123,0,1,Yes
8.0,367.0,8.0,2025-11-05,POR,Home,OKC,"W, 121-119",*,36:52:00,5.0,17.0,0.294,1.0,5.0,0.2,4.0,12.0,0.333,0.324,15.0,16.0,0.938,3.0,7.0,10.0,9.0,2.0,1.0,3.0,3.0,26.0,24.7,6.0,1,W, 121-119,121,119,1,1,Yes
9.0,368.0,9.0,2025-11-08,POR,Away,MIA,"L, 131-136",*,36:33:00,12.0,21.0,0.571,3.0,9.0,0.333,9.0,12.0,0.75,0.643,6.0,7.0,0.857,1.0,10.0,11.0,8.0,0.0,1.0,3.0,5.0,33.0,27.7,24.0,0,L, 131-136,131,136,0,1,Yes
10.0,369.0,10.0,2025-11-10,POR,Away,ORL,"L, 112-115",*,35:07:00,7.0,18.0,0.389,4.0,9.0,0.444,3.0,9.0,0.333,0.5,9.0,10.0,0.9,1.0,4.0,5.0,5.0,0.0,1.0,2.0,5.0,27.0,18.9,-11.0,0,L, 112-115,112,115,0,1,Yes
11.0,370.0,11.0,2025-11-12,POR,Away,NOP,"W, 125-117",*,34:56:00,12.0,18.0,0.667,4.0,8.0,0.5,8.0,10.0,0.8,0.778,4.0,5.0,0.8,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,32.0,24.5,16.0,0,W, 125-117,125,117,1,1,Yes
12.0,371.0,12.0,2025-11-14,POR,Away,HOU,"L, 116-140",*,30:18:00,7.0,15.0,0.467,2.0,5.0,0.4,5.0,10.0,0.5,0.533,6.0,7.0,0.857,2.0,8.0,10.0,4.0,0.0,0.0,7.0,4.0,22.0,11.9,-14.0,0,L, 116-140,116,140,0,1,Yes
13.0,372.0,13.0,2025-11-16,POR,Away,DAL,"L, 133-138 (OT)",*,39:07:00,10.0,20.0,0.5,2.0,7.0,0.286,8.0,13.0,0.615,0.55,7.0,7.0,1.0,2.0,4.0,6.0,7.0,0.0,2.0,4.0,6.0,29.0,21.5,-11.0,0,L, 133-138 (OT),133,138 (OT),0,1,Yes
14.0,373.0,14.0,2025-11-18,POR,Home,PHO,"L, 110-127",*,29:11:00,7.0,17.0,0.412,2.0,6.0,0.333,5.0,11.0,0.455,0.471,3.0,4.0,0.75,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0,19.0,13.1,-23.0,1,L, 110-127,110,127,0,1,Yes
15.0,374.0,15.0,2025-11-19,POR,Home,CHI,"L, 121-122",*,37:30:00,11.0,22.0,0.5,3.0,7.0,0.429,8.0,15.0,0.533,0.568,7.0,12.0,0.583,1.0,10.0,11.0,11.0,2.0,1.0,3.0,2.0,32.0,29.3,6.0,1,L, 121-122,121,122,0,1,Yes
16.0,375.0,16.0,2025-11-21,POR,Away,GSW,"W, 127-123",*,39:31:00,6.0,14.0,0.429,2.0,7.0,0.286,4.0,7.0,0.571,0.5,12.0,13.0,0.923,2.0,4.0,6.0,13.0,0.0,0.0,6.0,1.0,26.0,23.5,2.0,0,W, 127-123,127,123,1,1,Yes
17.0,376.0,17.0,2025-11-23,POR,Away,OKC,"L, 95-122",*,23:46,4.0,16.0,0.25,1.0,8.0,0.125,3.0,8.0,0.375,0.281,2.0,3.0,0.667,1.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0,11.0,1.8,-4.0,0,L, 95-122,95,122,0,1,Yes
18.0,377.0,18.0,2025-11-24,POR,Away,MIL,"W, 115-103",*,31:23:00,6.0,13.0,0.462,5.0,7.0,0.714,1.0,6.0,0.167,0.654,5.0,8.0,0.625,0.0,4.0,4.0,5.0,0.0,1.0,4.0,3.0,22.0,14.3,-1.0,0,W, 115-103,115,103,1,1,Yes
19.0,378.0,19.0,2025-11-26,POR,Home,SAS,"L, 102-115",*,39:42:00,12.0,19.0,0.632,5.0,8.0,0.625,7.0,11.0,0.636,0.763,8.0,14.0,0.571,2.0,4.0,6.0,8.0,0.0,1.0,6.0,4.0,37.0,27.4,-7.0,1,L, 102-115,102,115,0,1,Yes
20.0,379.0,20.0,2025-11-30,POR,Home,OKC,"L, 115-123",*,37:11:00,6.0,14.0,0.429,0.0,4.0,0.0,6.0,10.0,0.6,0.429,19.0,23.0,0.826,3.0,16.0,19.0,10.0,1.0,0.0,1.0,1.0,31.0,35.5,4.0,1,L, 115-123,115,123,0,1,Yes
21.0,380.0,21.0,2025-12-02,POR,Away,TOR,"L, 118-121",*,37:21:00,6.0,15.0,0.4,3.0,7.0,0.429,3.0,8.0,0.375,0.5,10.0,15.0,0.667,0.0,8.0,8.0,14.0,0.0,0.0,4.0,2.0,25.0,22.3,11.0,0,L, 118-121,118,121,0,1,Yes
22.0,381.0,22.0,2025-12-03,POR,Away,CLE,"W, 122-110",*,35:55:00,5.0,10.0,0.5,1.0,5.0,0.2,4.0,5.0,0.8,0.55,16.0,17.0,0.941,0.0,8.0,8.0,7.0,1.0,0.0,4.0,4.0,27.0,24.3,12.0,0,W, 122-110,122,110,1,1,Yes
23.0,382.0,23.0,2025-12-05,POR,Away,DET,"L, 116-122",*,38:21:00,9.0,16.0,0.563,3.0,7.0,0.429,6.0,9.0,0.667,0.656,14.0,15.0,0.933,2.0,7.0,9.0,7.0,1.0,0.0,4.0,4.0,35.0,30.8,4.0,0,L, 116-122,116,122,0,1,Yes
24.0,383.0,24.0,2025-12-07,POR,Away,MEM,"L, 96-119",*,30:43:00,7.0,14.0,0.5,2.0,4.0,0.5,5.0,10.0,0.5,0.571,1.0,3.0,0.333,1.0,6.0,7.0,7.0,3.0,1.0,5.0,5.0,17.0,13.3,-17.0,0,L, 96-119,96,119,0,1,Yes
25.0,384.0,25.0,2025-12-11,POR,Away,NOP,"L, 120-143",*,31:57:00,5.0,15.0,0.333,1.0,5.0,0.2,4.0,10.0,0.4,0.367,5.0,7.0,0.714,0.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,16.0,12.7,-12.0,0,L, 120-143,120,143,0,1,Yes
26.0,385.0,26.0,2025-12-14,POR,Home,GSW,"W, 136-131",*,32:32:00,6.0,16.0,0.375,2.0,4.0,0.5,4.0,12.0,0.333,0.438,12.0,13.0,0.923,0.0,7.0,7.0,8.0,1.0,0.0,4.0,2.0,26.0,20.7,-3.0,1,W, 136-131,136,131,1,1,Yes
27.0,386.0,27.0,2025-12-18,POR,Home,SAC,"W, 134-133 (OT)",*,42:13:00,12.0,19.0,0.632,1.0,5.0,0.2,11.0,14.0,0.786,0.658,10.0,12.0,0.833,1.0,4.0,5.0,5.0,1.0,0.0,5.0,2.0,35.0,26.3,4.0,1,W, 134-133 (OT),134,133 (OT),1,1,Yes
28.0,387.0,28.0,2025-12-20,POR,Away,SAC,"W, 98-93",*,40:10:00,6.0,18.0,0.333,3.0,9.0,0.333,3.0,9.0,0.333,0.417,9.0,10.0,0.9,0.0,7.0,7.0,11.0,1.0,0.0,5.0,5.0,24.0,17.2,16.0,0,W, 98-93,98,93,1,1,Yes
29.0,388.0,29.0,2025-12-22,POR,Home,DET,"L, 102-110",*,38:55:00,4.0,12.0,0.333,1.0,4.0,0.25,3.0,8.0,0.375,0.375,9.0,15.0,0.6,0.0,8.0,8.0,9.0,0.0,1.0,3.0,1.0,18.0,14.8,-7.0,1,L, 102-110,102,110,0,1,Yes
30.0,389.0,30.0,2025-12-23,POR,Home,ORL,"L, 106-110",*,36:32:00,10.0,25.0,0.4,2.0,6.0,0.333,8.0,19.0,0.421,0.44,3.0,4.0,0.75,0.0,6.0,6.0,8.0,2.0,0.0,4.0,3.0,25.0,15.3,-4.0,1,L, 106-110,106,110,0,1,Yes
31.0,390.0,31.0,2025-12-26,POR,Home,LAC,"L, 103-119",*,39:19:00,10.0,18.0,0.556,2.0,7.0,0.286,8.0,11.0,0.727,0.611,7.0,8.0,0.875,1.0,8.0,9.0,9.0,0.0,1.0,7.0,3.0,29.0,21.9,-22.0,1,L, 103-119,103,119,0,1,Yes
32.0,391.0,32.0,2025-12-28,POR,Home,BOS,"W, 114-108",*,38:44:00,8.0,16.0,0.5,3.0,10.0,0.3,5.0,6.0,0.833,0.594,5.0,10.0,0.5,1.0,6.0,7.0,10.0,2.0,1.0,5.0,1.0,24.0,20.8,8.0,1,W, 114-108,114,108,1,1,Yes
33.0,392.0,33.0,2025-12-29,POR,Home,DAL,"W, 125-122",*,39:00:00,9.0,18.0,0.5,1.0,6.0,0.167,8.0,12.0,0.667,0.528,8.0,12.0,0.667,0.0,9.0,9.0,11.0,2.0,0.0,6.0,4.0,27.0,21.2,5.0,1,W, 125-122,125,122,1,1,Yes
34.0,393.0,34.0,2025-12-31,POR,Away,OKC,"L, 95-124",*,31:56:00,5.0,14.0,0.357,1.0,4.0,0.25,4.0,10.0,0.4,0.393,6.0,7.0,0.857,0.0,7.0,7.0,7.0,2.0,1.0,7.0,1.0,17.0,11.1,-22.0,0,L, 95-124,95,124,0,1,Yes
35.0,394.0,35.0,2026-01-02,POR,Away,NOP,"W, 122-109",*,38:24:00,10.0,19.0,0.526,3.0,5.0,0.6,7.0,14.0,0.5,0.605,11.0,14.0,0.786,3.0,4.0,7.0,11.0,1.0,1.0,2.0,4.0,34.0,32.6,14.0,0,W, 122-109,122,109,1,1,Yes
36.0,395.0,36.0,2026-01-03,POR,Away,SAS,"W, 115-110",*,38:50:00,9.0,22.0,0.409,3.0,6.0,0.5,6.0,16.0,0.375,0.477,8.0,11.0,0.727,3.0,7.0,10.0,10.0,0.0,1.0,2.0,2.0,29.0,25.1,10.0,0,W, 115-110,115,110,1,1,Yes
37.0,396.0,37.0,2026-01-05,POR,Home,UTA,"W, 137-117",*,28:46:00,10.0,19.0,0.526,4.0,10.0,0.4,6.0,9.0,0.667,0.632,9.0,10.0,0.9,0.0,8.0,8.0,9.0,0.0,0.0,2.0,0.0,33.0,30.0,23.0,1,W, 137-117,137,117,1,1,Yes
38.0,397.0,38.0,2026-01-07,POR,Home,HOU,"W, 103-102",*,39:08:00,13.0,24.0,0.542,2.0,9.0,0.222,11.0,15.0,0.733,0.583,13.0,15.0,0.867,0.0,6.0,6.0,2.0,1.0,0.0,5.0,1.0,41.0,27.4,0.0,1,W, 103-102,103,102,1,1,Yes
39.0,398.0,39.0,2026-01-09,POR,Home,HOU,"W, 111-105",*,35:49:00,5.0,15.0,0.333,2.0,6.0,0.333,3.0,9.0,0.333,0.4,8.0,8.0,1.0,1.0,2.0,3.0,6.0,2.0,0.0,5.0,1.0,20.0,13.6,3.0,1,W, 111-105,111,105,1,1,Yes
46,,56,2026-02-12,POR,Away,UTA,"W, 135-119",Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,0,W, 135-119, 135,119,1,0,No
